P_City,SaleDate,TotalSales,Cum_Sales
" MADISON",2014-11-24,109900,82620969
" MADISON",2014-11-25,261000,82881969
" MADISON",2014-11-26,183000,83064969
" MADISON",2014-12-01,107500,83172469
" MADISON",2014-12-02,13644,83186113
" MADISON",2014-12-03,112000,83298113
" MADISON",2014-12-05,526500,83824613
" MADISON",2014-12-08,111000,83935613
" MADISON",2014-12-09,95500,84031113
" MADISON",2014-12-10,137000,84168113
" MADISON",2014-12-11,373400,84541513
" MADISON",2014-12-12,17441900,101983413
" MADISON",2014-12-15,411000,102394413
" MADISON",2014-12-16,243000,102637413
" MADISON",2014-12-18,119000,102756413
" MADISON",2014-12-19,335000,103091413
" MADISON",2014-12-22,501500,103592913
" MADISON",2014-12-23,355490,103948403
" MADISON",2014-12-29,282500,104230903
" MADISON",2014-12-30,320000,104550903
" MADISON",2015-01-05,413900,104964803
" MADISON",2015-01-06,310000,105274803
" MADISON",2015-01-07,458500,105733303
" MADISON",2015-01-08,145900,105879203
" MADISON",2015-01-09,218000,106097203
" MADISON",2015-01-12,149000,106246203
" MADISON",2015-01-14,81000,106327203
" MADISON",2015-01-16,558500,106885703
" MADISON",2015-01-20,136000,107021703
" MADISON",2015-01-21,91300,107113003
" MADISON",2015-01-22,53000,107166003
" MADISON",2015-01-23,469000,107635003
" MADISON",2015-01-26,28000,107663003
" MADISON",2015-01-28,451508,108114511
" MADISON",2015-01-29,805300,108919811
" MADISON",2015-01-30,284255,109204066
" MADISON",2015-02-02,425000,109629066
" MADISON",2015-02-03,85000,109714066
" MADISON",2015-02-04,91000,109805066
" MADISON",2015-02-06,795900,110600966
" MADISON",2015-02-09,259900,110860866
" MADISON",2015-02-11,199899,111060765
" MADISON",2015-02-12,159000,111219765
" MADISON",2015-02-13,169900,111389665
" MADISON",2015-02-17,125500,111515165
" MADISON",2015-02-20,354900,111870065
" MADISON",2015-03-03,39900,111909965
" MADISON",2015-03-04,69000,111978965
" MADISON",2015-03-06,340000,112318965
" MADISON",2015-03-10,149900,112468865
" MADISON",2015-03-11,31000,112499865
" MADISON",2015-03-12,257400,112757265
" MADISON",2015-03-13,269850,113027115
" MADISON",2015-03-19,77900,113105015
" MADISON",2015-03-20,764300,113869315
" MADISON",2015-03-24,110000,113979315
" MADISON",2015-03-25,149000,114128315
" MADISON",2015-03-26,100000,114228315
" MADISON",2015-03-27,437500,114665815
" MADISON",2015-03-30,296000,114961815
" MADISON",2015-03-31,750400,115712215
" MADISON",2015-04-01,500325,116212540
" MADISON",2015-04-02,160700,116373240
" MADISON",2015-04-03,77500,116450740
" MADISON",2015-04-07,220000,116670740
" MADISON",2015-04-10,269800,116940540
" MADISON",2015-04-13,113000,117053540
" MADISON",2015-04-14,170000,117223540
" MADISON",2015-04-15,534700,117758240
" MADISON",2015-04-16,80000,117838240
" MADISON",2015-04-17,873985,118712225
" MADISON",2015-04-20,290000,119002225
" MADISON",2015-04-21,247500,119249725
" MADISON",2015-04-22,115800,119365525
" MADISON",2015-04-24,738400,120103925
" MADISON",2015-04-27,138000,120241925
" MADISON",2015-04-28,437500,120679425
" MADISON",2015-04-29,607871,121287296
" MADISON",2015-04-30,1194439,122481735
" MADISON",2015-05-01,1269600,123751335
" MADISON",2015-05-04,187000,123938335
" MADISON",2015-05-05,174000,124112335
" MADISON",2015-05-07,265000,124377335
" MADISON",2015-05-08,319000,124696335
" MADISON",2015-05-11,243021,124939356
" MADISON",2015-05-12,410900,125350256
" MADISON",2015-05-15,1251500,126601756
" MADISON",2015-05-18,184388,126786144
" MADISON",2015-05-19,116000,126902144
" MADISON",2015-05-20,175000,127077144
" MADISON",2015-05-22,342900,127420044
" MADISON",2015-05-26,144500,127564544
" MADISON",2015-05-27,314900,127879444
" MADISON",2015-05-28,566500,128445944
" MADISON",2015-05-29,899500,129345444
" MADISON",2015-05-30,113300,129458744
" MADISON",2015-06-01,273400,129732144
" MADISON",2015-06-02,19000,129751144
" MADISON",2015-06-03,98500,129849644
" MADISON",2015-06-04,464000,130313644
" MADISON",2015-06-05,487000,130800644
" MADISON",2015-06-08,143000,130943644
" MADISON",2015-06-09,505000,131448644
" MADISON",2015-06-10,567600,132016244
" MADISON",2015-06-11,165500,132181744
" MADISON",2015-06-12,325900,132507644
" MADISON",2015-06-15,725000,133232644
" MADISON",2015-06-16,277150,133509794
" MADISON",2015-06-17,358400,133868194
" MADISON",2015-06-18,312900,134181094
" MADISON",2015-06-19,1072800,135253894
" MADISON",2015-06-22,110000,135363894
" MADISON",2015-06-24,400700,135764594
" MADISON",2015-06-25,250000,136014594
" MADISON",2015-06-26,1097700,137112294
" MADISON",2015-06-29,734900,137847194
" MADISON",2015-06-30,1068750,138915944
" MADISON",2015-07-01,83500,138999444
" MADISON",2015-07-02,201500,139200944
" MADISON",2015-07-06,155000,139355944
" MADISON",2015-07-07,184000,139539944
" MADISON",2015-07-08,119000,139658944
" MADISON",2015-07-09,192000,139850944
" MADISON",2015-07-10,1369500,141220444
" MADISON",2015-07-13,452900,141673344
" MADISON",2015-07-14,580500,142253844
" MADISON",2015-07-15,262500,142516344
" MADISON",2015-07-16,470050,142986394
" MADISON",2015-07-17,625500,143611894
" MADISON",2015-07-21,50000,143661894
" MADISON",2015-07-22,195350,143857244
" MADISON",2015-07-23,195000,144052244
" MADISON",2015-07-24,439944,144492188
" MADISON",2015-07-27,525800,145017988
" MADISON",2015-07-28,140000,145157988
" MADISON",2015-07-29,153000,145310988
" MADISON",2015-07-30,672250,145983238
" MADISON",2015-07-31,1388150,147371388
" MADISON",2015-08-03,1198200,148569588
" MADISON",2015-08-04,640000,149209588
" MADISON",2015-08-06,191000,149400588
" MADISON",2015-08-11,420900,149821488
" MADISON",2015-08-12,575000,150396488
" MADISON",2015-08-13,350000,150746488
" MADISON",2015-08-14,361828,151108316
" MADISON",2015-08-17,36000,151144316
" MADISON",2015-08-18,136000,151280316
" MADISON",2015-08-19,544500,151824816
" MADISON",2015-08-20,224400,152049216
" MADISON",2015-08-21,540700,152589916
" MADISON",2015-08-24,271000,152860916
" MADISON",2015-08-25,364000,153224916
" MADISON",2015-08-26,124900,153349816
" MADISON",2015-08-27,362900,153712716
" MADISON",2015-08-28,435900,154148616
" MADISON",2015-08-31,231000,154379616
" MADISON",2015-09-01,221000,154600616
" MADISON",2015-09-02,332750,154933366
" MADISON",2015-09-04,3373000,158306366
" MADISON",2015-09-09,398000,158704366
" MADISON",2015-09-10,418500,159122866
" MADISON",2015-09-11,376000,159498866
" MADISON",2015-09-14,466200,159965066
" MADISON",2015-09-17,901700,160866766
" MADISON",2015-09-18,409900,161276666
" MADISON",2015-09-21,70000,161346666
" MADISON",2015-09-23,345000,161691666
" MADISON",2015-09-25,682850,162374516
" MADISON",2015-09-28,509800,162884316
" MADISON",2015-09-30,599500,163483816
" MADISON",2015-10-01,143900,163627716
" MADISON",2015-10-02,424900,164052616
" MADISON",2015-10-05,224900,164277516
" MADISON",2015-10-06,140000,164417516
" MADISON",2015-10-07,174700,164592216
" MADISON",2015-10-08,583725,165175941
" MADISON",2015-10-09,374000,165549941
" MADISON",2015-10-13,350400,165900341
" MADISON",2015-10-14,220000,166120341
" MADISON",2015-10-15,843331,166963672
" MADISON",2015-10-16,408400,167372072
" MADISON",2015-10-19,1016517,168388589
" MADISON",2015-10-21,100000,168488589
" MADISON",2015-10-23,383400,168871989
" MADISON",2015-10-26,245000,169116989
" MADISON",2015-10-27,513500,169630489
" MADISON",2015-10-29,189000,169819489
" MADISON",2015-10-30,95000,169914489
" MADISON",2015-11-02,357000,170271489
" MADISON",2015-11-03,328173,170599662
" MADISON",2015-11-04,191000,170790662
" MADISON",2015-11-06,284000,171074662
" MADISON",2015-11-09,117728,171192390
" MADISON",2015-11-10,265000,171457390
" MADISON",2015-11-11,208000,171665390
" MADISON",2015-11-12,388800,172054190
" MADISON",2015-11-13,119900,172174090
" MADISON",2015-11-16,372000,172546090
" MADISON",2015-11-17,79900,172625990
" MADISON",2015-11-18,129000,172754990
" MADISON",2015-11-19,180000,172934990
" MADISON",2015-11-20,642500,173577490
" MADISON",2015-11-23,121000,173698490
" MADISON",2015-11-24,1055989,174754479
" MADISON",2015-11-25,63000,174817479
" MADISON",2015-11-30,678000,175495479
" MADISON",2015-12-01,266000,175761479
" MADISON",2015-12-02,321100,176082579
" MADISON",2015-12-03,435500,176518079
" MADISON",2015-12-04,275000,176793079
" MADISON",2015-12-07,479900,177272979
" MADISON",2015-12-08,90000,177362979
" MADISON",2015-12-10,630746,177993725
" MADISON",2015-12-11,951000,178944725
" MADISON",2015-12-14,109000,179053725
" MADISON",2015-12-15,648000,179701725
" MADISON",2015-12-16,1078880,180780605
" MADISON",2015-12-17,325000,181105605
" MADISON",2015-12-18,882400,181988005
" MADISON",2015-12-21,89500,182077505
" MADISON",2015-12-22,586845,182664350
" MADISON",2015-12-28,639200,183303550
" MADISON",2015-12-29,149900,183453450
" MADISON",2015-12-31,82000,183535450
" MADISON",2016-01-02,118938,183654388
" MADISON",2016-01-04,243000,183897388
" MADISON",2016-01-05,536000,184433388
" MADISON",2016-01-06,140000,184573388
" MADISON",2016-01-07,152500,184725888
" MADISON",2016-01-08,514000,185239888
" MADISON",2016-01-12,140000,185379888
" MADISON",2016-01-13,160000,185539888
" MADISON",2016-01-14,94000,185633888
" MADISON",2016-01-15,763000,186396888
" MADISON",2016-01-19,732900,187129788
" MADISON",2016-01-20,214000,187343788
" MADISON",2016-01-21,291000,187634788
" MADISON",2016-01-25,296900,187931688
" MADISON",2016-01-26,550000,188481688
" MADISON",2016-01-27,320800,188802488
" MADISON",2016-01-28,480296,189282784
" MADISON",2016-01-29,2917450,192200234
" MADISON",2016-02-01,137000,192337234
" MADISON",2016-02-03,189900,192527134
" MADISON",2016-02-04,195000,192722134
" MADISON",2016-02-05,448500,193170634
" MADISON",2016-02-09,160000,193330634
" MADISON",2016-02-10,35000,193365634
" MADISON",2016-02-11,250000,193615634
" MADISON",2016-02-12,526000,194141634
" MADISON",2016-02-15,265000,194406634
" MADISON",2016-02-16,544000,194950634
" MADISON",2016-02-17,172000,195122634
" MADISON",2016-02-19,540000,195662634
" MADISON",2016-02-24,119000,195781634
" MADISON",2016-02-25,532400,196314034
" MADISON",2016-02-26,876900,197190934
" MADISON",2016-03-02,472000,197662934
" MADISON",2016-03-03,67500,197730434
" MADISON",2016-03-04,239843,197970277
" MADISON",2016-03-07,70000,198040277
" MADISON",2016-03-08,55000,198095277
" MADISON",2016-03-09,359000,198454277
" MADISON",2016-03-10,171250,198625527
" MADISON",2016-03-11,308000,198933527
" MADISON",2016-03-14,71000,199004527
" MADISON",2016-03-15,471150,199475677
" MADISON",2016-03-17,705700,200181377
" MADISON",2016-03-18,135000,200316377
" MADISON",2016-03-21,216500,200532877
" MADISON",2016-03-22,474000,201006877
" MADISON",2016-03-23,413000,201419877
" MADISON",2016-03-24,261170,201681047
" MADISON",2016-03-25,366000,202047047
" MADISON",2016-03-28,280000,202327047
" MADISON",2016-03-29,100000,202427047
" MADISON",2016-03-30,340400,202767447
" MADISON",2016-03-31,556400,203323847
" MADISON",2016-04-01,426900,203750747
" MADISON",2016-04-04,10260000,214010747
" MADISON",2016-04-05,836500,214847247
" MADISON",2016-04-07,90000,214937247
" MADISON",2016-04-08,687400,215624647
" MADISON",2016-04-11,145000,215769647
" MADISON",2016-04-12,557900,216327547
" MADISON",2016-04-13,147000,216474547
" MADISON",2016-04-14,136400,216610947
" MADISON",2016-04-15,1051058,217662005
" MADISON",2016-04-19,79900,217741905
" MADISON",2016-04-20,383860,218125765
" MADISON",2016-04-21,272900,218398665
" MADISON",2016-04-22,1247300,219645965
" MADISON",2016-04-25,362000,220007965
" MADISON",2016-04-26,19000,220026965
" MADISON",2016-04-28,844150,220871115
" MADISON",2016-04-29,640681,221511796
" MADISON",2016-04-30,135000,221646796
" MADISON",2016-05-02,382200,222028996
" MADISON",2016-05-03,530000,222558996
" MADISON",2016-05-04,187500,222746496
" MADISON",2016-05-05,310000,223056496
" MADISON",2016-05-06,622783,223679279
" MADISON",2016-05-09,180500,223859779
" MADISON",2016-05-10,224000,224083779
" MADISON",2016-05-11,236700,224320479
" MADISON",2016-05-12,648990,224969469
" MADISON",2016-05-13,269500,225238969
" MADISON",2016-05-16,838900,226077869
" MADISON",2016-05-17,456800,226534669
" MADISON",2016-05-18,61300,226595969
" MADISON",2016-05-19,453900,227049869
" MADISON",2016-05-20,1171650,228221519
" MADISON",2016-05-23,387000,228608519
" MADISON",2016-05-25,844500,229453019
" MADISON",2016-05-26,595600,230048619
" MADISON",2016-05-27,717500,230766119
" MADISON",2016-05-31,1391000,232157119
" MADISON",2016-06-01,803220,232960339
" MADISON",2016-06-02,237718,233198057
" MADISON",2016-06-03,517800,233715857
" MADISON",2016-06-06,210000,233925857
" MADISON",2016-06-08,552200,234478057
" MADISON",2016-06-10,785400,235263457
" MADISON",2016-06-13,756500,236019957
" MADISON",2016-06-15,461300,236481257
" MADISON",2016-06-17,500000,236981257
" MADISON",2016-06-20,830719,237811976
" MADISON",2016-06-21,155000,237966976
" MADISON",2016-06-22,425000,238391976
" MADISON",2016-06-23,4353900,242745876
" MADISON",2016-06-24,900690,243646566
" MADISON",2016-06-27,273000,243919566
" MADISON",2016-06-29,329900,244249466
" MADISON",2016-06-30,1281990,245531456
" MADISON",2016-07-01,435950,245967406
" MADISON",2016-07-07,972900,246940306
" MADISON",2016-07-08,632000,247572306
" MADISON",2016-07-11,249900,247822206
" MADISON",2016-07-12,189900,248012106
" MADISON",2016-07-13,598000,248610106
" MADISON",2016-07-14,529700,249139806
" MADISON",2016-07-15,1209961,250349767
" MADISON",2016-07-18,423864,250773631
" MADISON",2016-07-19,265000,251038631
" MADISON",2016-07-20,859000,251897631
" MADISON",2016-07-22,354900,252252531
" MADISON",2016-07-25,252473,252505004
" MADISON",2016-07-27,92000,252597004
" MADISON",2016-08-02,125000,252722004
" MADISON",2016-08-03,315800,253037804
" MADISON",2016-08-04,270000,253307804
" MADISON",2016-08-05,1289200,254597004
" MADISON",2016-08-08,182000,254779004
" MADISON",2016-08-09,467900,255246904
" MADISON",2016-08-10,278500,255525404
" MADISON",2016-08-12,1119900,256645304
" MADISON",2016-08-15,515740,257161044
" MADISON",2016-08-18,237500,257398544
" MADISON",2016-08-19,127500,257526044
" MADISON",2016-08-22,1173400,258699444
" MADISON",2016-08-25,259990,258959434
" MADISON",2016-08-26,1698000,260657434
" MADISON",2016-08-29,246481,260903915
" MADISON",2016-08-30,89000,260992915
" MADISON",2016-08-31,225000,261217915
" MADISON",2016-09-01,388758,261606673
" MADISON",2016-09-02,1325500,262932173
" MADISON",2016-09-06,326000,263258173
" MADISON",2016-09-08,103500,263361673
" MADISON",2016-09-09,303000,263664673
" MADISON",2016-09-12,1293592,264958265
" MADISON",2016-09-13,435800,265394065
" MADISON",2016-09-14,733000,266127065
" MADISON",2016-09-15,589000,266716065
" MADISON",2016-09-16,752395,267468460
" MADISON",2016-09-19,776900,268245360
" MADISON",2016-09-20,549400,268794760
" MADISON",2016-09-21,2485500,271280260
" MADISON",2016-09-22,839600,272119860
" MADISON",2016-09-23,620090,272739950
" MADISON",2016-09-26,460800,273200750
" MADISON",2016-09-27,396000,273596750
" MADISON",2016-09-29,1008150,274604900
" MADISON",2016-09-30,1628546,276233446
" MADISON",2016-10-03,335000,276568446
" MADISON",2016-10-04,629500,277197946
" MADISON",2016-10-05,456900,277654846
" MADISON",2016-10-06,741300,278396146
" MADISON",2016-10-07,596000,278992146
" MADISON",2016-10-12,358400,279350546
" MADISON",2016-10-13,440000,279790546
" MADISON",2016-10-14,750300,280540846
" MADISON",2016-10-17,894100,281434946
" MADISON",2016-10-19,527900,281962846
" MADISON",2016-10-20,447500,282410346
" MADISON",2016-10-21,854791,283265137
" MADISON",2016-10-24,195900,283461037
" MADISON",2016-10-25,568990,284030027
" MADISON",2016-10-26,241595,284271622
" MADISON",2016-10-27,342090,284613712
" MADISON",2016-10-28,981000,285594712
" MADISON",2016-10-31,1896388,287491100
" MOUNT JULIET",2013-01-07,564228,564228
" MOUNT JULIET",2013-03-27,65900,630128
" MOUNT JULIET",2013-04-17,245000,875128
" MOUNT JULIET",2013-04-30,287750,1162878
" MOUNT JULIET",2013-05-17,280930,1443808
" MOUNT JULIET",2013-05-31,582216,2026024
" MOUNT JULIET",2013-06-11,260000,2286024
" MOUNT JULIET",2013-06-17,295000,2581024
" MOUNT JULIET",2013-06-27,569871,3150895
" MOUNT JULIET",2013-07-10,362880,3513775
" MOUNT JULIET",2013-07-24,275000,3788775
" MOUNT JULIET",2013-07-26,575571,4364346
" MOUNT JULIET",2013-08-22,310800,4675146
" MOUNT JULIET",2013-08-23,271455,4946601
" MOUNT JULIET",2013-11-13,258900,5205501
" MOUNT JULIET",2013-11-27,318000,5523501
" MOUNT JULIET",2013-12-19,557516,6081017
" MOUNT JULIET",2013-12-30,185000,6266017
" MOUNT JULIET",2013-12-31,162091,6428108
" MOUNT JULIET",2014-02-05,130474,6558582
" MOUNT JULIET",2014-02-18,271765,6830347
" MOUNT JULIET",2014-02-28,130474,6960821
" MOUNT JULIET",2014-03-04,295000,7255821
" MOUNT JULIET",2014-03-14,329900,7585721
" MOUNT JULIET",2014-03-28,278205,7863926
" MOUNT JULIET",2014-03-31,130474,7994400
" MOUNT JULIET",2014-04-30,131780,8126180
" MOUNT JULIET",2014-05-12,295705,8421885
" MOUNT JULIET",2014-05-29,65890,8487775
" MOUNT JULIET",2014-06-10,312454,8800229
" MOUNT JULIET",2014-06-13,646838,9447067
" MOUNT JULIET",2014-06-26,244000,9691067
" MOUNT JULIET",2014-06-30,413530,10104597
" MOUNT JULIET",2014-07-18,844077,10948674
" MOUNT JULIET",2014-07-25,344162,11292836
" MOUNT JULIET",2014-08-01,133098,11425934
" MOUNT JULIET",2014-08-07,635000,12060934
" MOUNT JULIET",2014-08-08,280440,12341374
" MOUNT JULIET",2014-08-22,325005,12666379
" MOUNT JULIET",2014-08-25,281135,12947514
" MOUNT JULIET",2014-08-28,66549,13014063
" MOUNT JULIET",2014-09-09,289900,13303963
" MOUNT JULIET",2014-09-15,278000,13581963
" MOUNT JULIET",2014-09-23,252400,13834363
" MOUNT JULIET",2014-09-29,393029,14227392
" MOUNT JULIET",2014-09-30,304449,14531841
" MOUNT JULIET",2014-10-16,67425,14599266
" MOUNT JULIET",2014-11-21,290000,14889266
" MOUNT JULIET",2014-11-26,170300,15059566
" MOUNT JULIET",2014-12-12,256008,15315574
" MOUNT JULIET",2014-12-16,66549,15382123
" MOUNT JULIET",2014-12-29,266825,15648948
" MOUNT JULIET",2015-01-28,100000,15748948
" MOUNT JULIET",2015-02-02,530000,16278948
" MOUNT JULIET",2015-02-06,655800,16934748
" MOUNT JULIET",2015-03-13,319712,17254460
" MOUNT JULIET",2015-03-31,318255,17572715
" MOUNT JULIET",2015-05-18,278000,17850715
" MOUNT JULIET",2015-05-20,150000,18000715
" MOUNT JULIET",2015-05-27,336154,18336869
" MOUNT JULIET",2015-06-04,305000,18641869
" MOUNT JULIET",2015-06-05,332728,18974597
" MOUNT JULIET",2015-07-10,334890,19309487
" MOUNT JULIET",2015-07-13,61000,19370487
" MOUNT JULIET",2015-07-22,244000,19614487
" MOUNT JULIET",2015-07-24,867800,20482287
" MOUNT JULIET",2015-07-31,609899,21092186
" MOUNT JULIET",2015-08-03,265125,21357311
" MOUNT JULIET",2015-08-06,61000,21418311
" MOUNT JULIET",2015-08-13,509626,21927937
" MOUNT JULIET",2015-08-14,341857,22269794
" MOUNT JULIET",2015-08-17,316380,22586174
" MOUNT JULIET",2015-08-20,336520,22922694
" MOUNT JULIET",2015-08-21,302888,23225582
" MOUNT JULIET",2015-08-25,305000,23530582
" MOUNT JULIET",2015-08-27,976000,24506582
" MOUNT JULIET",2015-08-28,809695,25316277
" MOUNT JULIET",2015-09-03,230910,25547187
" MOUNT JULIET",2015-09-04,626604,26173791
" MOUNT JULIET",2015-09-11,570864,26744655
" MOUNT JULIET",2015-09-17,279220,27023875
" MOUNT JULIET",2015-09-18,283169,27307044
" MOUNT JULIET",2015-09-29,61000,27368044
" MOUNT JULIET",2015-09-30,259215,27627259
" MOUNT JULIET",2015-10-02,312140,27939399
" MOUNT JULIET",2015-10-05,366000,28305399
" MOUNT JULIET",2015-10-09,285800,28591199
" MOUNT JULIET",2015-10-16,896439,29487638
" MOUNT JULIET",2015-10-23,294000,29781638
" MOUNT JULIET",2015-10-26,258820,30040458
" MOUNT JULIET",2015-10-29,262690,30303148
" MOUNT JULIET",2015-10-30,295701,30598849
" MOUNT JULIET",2015-11-05,554840,31153689
" MOUNT JULIET",2015-11-06,609899,31763588
" MOUNT JULIET",2015-11-09,2068183,33831771
" MOUNT JULIET",2015-11-13,575693,34407464
" MOUNT JULIET",2015-11-17,316071,34723535
" MOUNT JULIET",2015-11-19,265000,34988535
" MOUNT JULIET",2015-11-24,280000,35268535
" MOUNT JULIET",2015-11-30,561658,35830193
" MOUNT JULIET",2015-12-02,244000,36074193
" MOUNT JULIET",2015-12-10,267477,36341670
" MOUNT JULIET",2015-12-11,425673,36767343
" MOUNT JULIET",2015-12-18,350980,37118323
" MOUNT JULIET",2015-12-23,559136,37677459
" MOUNT JULIET",2015-12-30,351577,38029036
" MOUNT JULIET",2016-01-06,361128,38390164
" MOUNT JULIET",2016-01-25,285858,38676022
" MOUNT JULIET",2016-01-29,290000,38966022
" MOUNT JULIET",2016-02-10,357301,39323323
" MOUNT JULIET",2016-02-12,270930,39594253
" MOUNT JULIET",2016-02-22,348000,39942253
" MOUNT JULIET",2016-03-16,284683,40226936
" MOUNT JULIET",2016-03-30,273465,40500401
" MOUNT JULIET",2016-03-31,355619,40856020
" MOUNT JULIET",2016-04-04,370461,41226481
" MOUNT JULIET",2016-04-22,355081,41581562
" MOUNT JULIET",2016-04-28,660361,42241923
" MOUNT JULIET",2016-05-13,281195,42523118
" MOUNT JULIET",2016-05-27,349368,42872486
" MOUNT JULIET",2016-06-16,370584,43243070
" MOUNT JULIET",2016-08-05,365751,43608821
" MOUNT JULIET",2016-09-19,287900,43896721
" MOUNT JULIET",2016-09-30,319900,44216621
" NASHVILLE",2013-01-02,1141500,1141500
" NASHVILLE",2013-01-03,153900,1295400
" NASHVILLE",2013-01-04,2051970,3347370
" NASHVILLE",2013-01-07,4077520,7424890
" NASHVILLE",2013-01-08,1369300,8794190
" NASHVILLE",2013-01-09,585500,9379690
" NASHVILLE",2013-01-10,4912565,14292255
" NASHVILLE",2013-01-11,5679564,19971819
" NASHVILLE",2013-01-14,3353757,23325576
" NASHVILLE",2013-01-15,4675299,28000875
" NASHVILLE",2013-01-16,1939745,29940620
" NASHVILLE",2013-01-17,1400900,31341520
" NASHVILLE",2013-01-18,9168825,40510345
" NASHVILLE",2013-01-19,335000,40845345
" NASHVILLE",2013-01-20,355000,41200345
" NASHVILLE",2013-01-22,5204784,46405129
" NASHVILLE",2013-01-23,3742750,50147879
" NASHVILLE",2013-01-24,3146243,53294122
" NASHVILLE",2013-01-25,5566230,58860352
" NASHVILLE",2013-01-28,1869400,60729752
" NASHVILLE",2013-01-29,6842316,67572068
" NASHVILLE",2013-01-30,2655440,70227508
" NASHVILLE",2013-01-31,1739900,71967408
" NASHVILLE",2013-02-01,7733200,79700608
" NASHVILLE",2013-02-04,2991046,82691654
" NASHVILLE",2013-02-05,1009755,83701409
" NASHVILLE",2013-02-06,1095700,84797109
" NASHVILLE",2013-02-07,3070415,87867524
" NASHVILLE",2013-02-08,3164032,91031556
" NASHVILLE",2013-02-11,2415500,93447056
" NASHVILLE",2013-02-12,3767998,97215054
" NASHVILLE",2013-02-13,5811628,103026682
" NASHVILLE",2013-02-14,7719520,110746202
" NASHVILLE",2013-02-15,13614056,124360258
" NASHVILLE",2013-02-16,198000,124558258
" NASHVILLE",2013-02-18,622600,125180858
